Custkey,DateKey,Discount Amount,Invoice Number,Item,List Price,Sales Amount,Sales Amount Based on List Price,Sales Cost Amount,Sales Margin Amount,Sales Price,Sales Quantity,U/M,Grade
10017638,2018-03-11,544.27,225396,BBB Best Chunky Peanut Butter,385.84,613.25,1157.52,293.65,319.6,204.4166667,3,EA,diamond
10017638,2018-03-11,547.6,225396,Super Apple Butter,194.1,617.0,1164.6,187.41,429.59,102.8333333,6,EA,diamond
10017638,2018-03-11,561.01,225396,High Top Party Nuts,149.14,632.11,1193.12,534.59,97.52,79.01375,8,EA,diamond
10017638,2018-03-11,587.75,225396,Shady Lake Thai Rice,250.0,662.25,1250.0,290.92,371.33,132.45,5,EA,diamond
10017638,2018-03-11,590.93,225396,Nationeel Golden Raisins,104.73,665.83,1256.76,280.48,385.35,55.48583333,12,EA,diamond
10017638,2018-03-11,610.8,225396,Tell Tale Onions,1299.0,688.2,1299.0,380.95,307.25,688.2,1,EA,diamond
10017638,2018-03-11,633.93,225396,Nationeel Dried Apricots,134.82,714.27,1348.2,387.67,326.6,71.427,10,SE,diamond
10017638,2018-03-11,657.11,225396,Moms Corned Beef,232.92,740.41,1397.52,433.06,307.35,123.4016667,6,EA,diamond
10017638,2018-03-11,693.62,225396,Just Right Canned Tuna in Water,491.72,781.54,1475.16,477.43,304.11,260.5133333,3,EA,diamond
10017638,2018-03-11,696.63,225396,High Top Summer Squash,493.85,784.92,1481.55,621.68,163.24,261.64,3,EA,diamond
10017638,2018-03-11,711.49,225396,Gorilla Blueberry Yogurt,378.29,801.67,1513.16,310.65,491.02,200.4175,4,EA,diamond
10017638,2018-03-11,720.35,225396,Landslide Oregano,153.2,811.65,1532.0,166.0,645.65,81.165,10,EA,diamond
10017638,2018-03-11,732.55,225396,Bravo Fancy Canned Oysters,140.02,667.65,1400.2,416.98,250.67,66.765,10,PR,diamond
10017638,2018-03-11,742.4,225396,Nationeel Grape Fruit Roll,263.15,836.5,1578.9,542.69,293.81,139.4166667,6,EA,diamond
10017638,2018-03-11,754.61,225396,High Top Firm Tofu,22.29,850.27,1604.88,137.04,713.23,11.80930556,72,EA,diamond
10017638,2018-03-11,768.34,225396,Colony Blueberry Muffins,408.52,865.74,1634.08,460.56,405.18,216.435,4,SE,diamond
10017638,2018-03-11,795.86,225396,High Top Squash,152.12,725.34,1521.2,457.66,267.68,72.534,10,PR,diamond
10017638,2018-03-11,813.38,225396,Walrus Light Beer,288.31,916.48,1729.86,559.06,357.42,152.7466667,6,EA,diamond
10017638,2018-03-11,907.41,225396,Good Imported Beer,321.64,1022.43,1929.84,804.72,217.71,170.405,6,EA,diamond
10017638,2018-03-11,917.43,225396,Atomic Spicy Mints,325.19,1033.71,1951.14,984.57,49.14,172.285,6,EA,diamond
10017638,2018-03-11,942.21,225396,BBB Best Strawberry Jelly,222.65,1061.64,2003.85,825.3,236.34,117.96,9,EA,diamond
10017638,2018-03-11,967.9,225396,Golden Beef TV Dinner,257.31,1090.58,2058.48,713.95,376.63,136.3225,8,EA,diamond
10017638,2018-03-11,997.13,225396,Discover Spaghetti,44.18,1123.51,2120.64,634.94,488.57,23.40645833,48,EA,diamond
10017638,2018-03-11,1046.91,225396,Monarch Ravioli,556.63,1179.61,2226.52,665.19,514.42,294.9025,4,EA,diamond
10017638,2018-03-11,1063.62,225396,Ebony Sweet Peas,125.67,1198.44,2262.06,949.79,248.65,66.58,18,EA,diamond
10017638,2018-03-11,1089.97,225396,Tell Tale Limes,138.89,993.38,2083.35,672.09,321.29,66.22533333,15,EA,diamond
10017638,2018-03-11,1167.51,225396,Gorilla Whole Milk,148.77,1064.04,2231.55,691.45,372.59,70.936,15,PR,diamond
10017638,2018-03-11,1242.13,225396,Tell Tale Firm Tofu,36.69,1399.55,2641.68,636.46,763.09,19.43819444,72,EA,diamond
10017638,2018-03-11,1330.81,225396,Just Right Chicken Ramen Soup,283.03,1499.49,2830.3,770.95,728.54,149.949,10,EA,diamond
10017638,2018-03-11,1358.13,225396,Super Strawberry Preserves,722.1,1530.27,2888.4,1283.27,247.0,382.5675,4,EA,diamond
10017638,2018-03-11,1447.42,225396,Tell Tale Macintosh Apples,307.83,1630.88,3078.3,1094.67,536.21,163.088,10,EA,diamond
10017638,2018-03-11,1454.13,225396,Applause Canned Mixed Fruit,138.97,1325.27,2779.4,879.41,445.86,66.2635,20,PR,diamond
10017638,2018-03-11,1591.73,225396,Fast Salsa Dip,152.12,1450.67,3042.4,991.88,458.79,72.5335,20,PR,diamond
10017638,2018-03-11,1704.7,225396,Club Sharp Cheddar Cheese,575.0,1745.3,3450.0,1252.39,492.91,290.8833333,6,EA,diamond
10017638,2018-03-11,1794.76,225396,Fast BBQ Potato Chips,190.85,2022.24,3817.0,852.64,1169.6,101.112,20,EA,diamond
10017638,2018-03-11,1950.9,225396,Colony English Muffins,414.91,2198.2,4149.1,759.8,1438.4,219.82,10,EA,diamond
10017638,2018-03-11,1951.88,225396,Red Spade Beef Bologna,115.31,2199.28,4151.16,697.86,1501.42,61.09111111,36,EA,diamond
10017638,2018-03-11,1973.77,225396,Token Apple Drink,349.81,2223.95,4197.72,1100.51,1123.44,185.3291667,12,EA,diamond
10017638,2018-03-11,2181.19,225396,Gorilla 1% Milk,138.97,1987.91,4169.1,1374.26,613.65,66.26366667,30,PR,diamond
10017638,2018-03-11,2250.31,225396,Fast Dried Apples,199.41,2535.53,4785.84,1342.48,1193.05,105.6470833,24,EA,diamond
10017638,2018-03-11,2667.45,225396,Ebony Cantelope,113.46,3005.55,5673.0,2042.77,962.78,60.111,50,SE,diamond
10017638,2018-03-11,2711.85,225396,High Top Macintosh Apples,137.32,3055.59,5767.44,2223.22,832.37,72.75214286,42,EA,diamond
10017638,2018-03-11,2779.22,225396,Pearl Chardonnay,123.14,3131.5,5910.72,2196.21,935.29,65.23958333,48,EA,diamond
10017638,2018-03-11,2864.94,225396,Thresher Spicy Mints,507.75,3228.06,6093.0,1954.71,1273.35,269.005,12,EA,diamond
10017638,2018-03-11,3073.31,225396,Big Time Home Style French Fries,181.56,3462.85,6536.16,2584.0,878.85,96.19027778,36,EA,diamond
10017638,2018-03-11,3321.12,225396,High Top Golden Delcious Apples,147.15,3742.08,7063.2,2725.81,1016.27,77.96,48,EA,diamond
10017638,2018-03-11,3474.48,225396,Bravo Canned Tomatos,205.26,3914.88,7389.36,2071.34,1843.54,108.7466667,36,EA,diamond
10017638,2018-03-11,4249.16,225396,Gorilla Chocolate Milk,301.23,4787.74,9036.9,3233.15,1554.59,159.5913333,30,EA,diamond
10017638,2018-03-11,4344.36,225396,Gorilla 1% Milk,577.46,4895.0,9239.36,3351.55,1543.45,305.9375,16,EA,diamond
10017638,2018-03-11,4649.69,225396,Big Time Frozen Cheese Pizza,412.03,5239.03,9888.72,2021.62,3217.41,218.2929167,24,EA,diamond
10017638,2018-03-11,6191.53,225396,Cutting Edge Foot-Long Hot Dogs,548.66,6976.31,13167.84,2775.09,4201.22,290.6795833,24,EA,diamond
10017638,2018-03-11,7269.53,225396,Ebony Fuji Apples,157.76,8190.95,15460.48,4679.01,3511.94,83.58112245,98,SE,diamond
10017638,2018-03-11,8003.55,225396,Red Spade Low Fat Cole Slaw,1134.77,9018.0,17021.55,4903.07,4114.93,601.2,15,EA,diamond
10017638,2018-03-11,11481.18,225396,Red Spade Foot-Long Hot Dogs,1627.84,12936.42,24417.6,7136.22,5800.2,862.428,15,EA,diamond
10017638,2018-03-11,12982.5076,225396,Golden Frozen Chicken Thighs,1150.4399,14628.05,27610.5576,7681.06,6946.99,609.5020833,24,EA,diamond
10017638,2018-03-11,14439.87,225396,Red Spade Low Fat Bologna,767.75,16270.13,30710.0,11526.38,4743.75,406.75325,40,EA,diamond
10017638,2018-03-11,15103.16,225396,Ebony Macintosh Apples,223.06,17017.48,32120.64,5344.79,11672.69,118.1769444,144,SE,diamond
10017638,2018-03-11,15929.3532,225396,Ebony Squash,1058.6801,17948.41,33877.7632,9908.63,8039.78,560.8878125,32,EA,diamond
10017638,2018-03-11,21229.9664,225396,Atomic Mint Chocolate Bar,1254.1899,23920.87,45150.8364,12393.94,11526.93,664.4686111,36,EA,diamond
10017638,2018-03-05,5.18,224938,Ebony Prepared Salad,240.91,235.73,240.91,46.71,189.02,235.73,1,SE,diamond
10017638,2018-03-05,3338.6,224938,Discover Manicotti,1275.1,4312.0,7650.6,2071.2,2240.8,718.6666667,6,EA,diamond
10017638,2018-03-05,3338.6,224941,Discover Manicotti,1275.1,4312.0,7650.6,2071.2,2240.8,718.6666667,6,EA,diamond
10017638,2018-03-05,302.44,224950,High Top Asparagus,346.53,390.62,693.06,249.49,141.13,195.31,2,EA,diamond
10017638,2018-03-05,178.27,224969,High Top Sweet Onion,408.52,230.25,408.52,136.57,93.68,230.25,1,SE,diamond
10017638,2018-03-05,194.32,224969,BBB Best Strawberry Jelly,222.65,250.98,445.3,183.4,67.58,125.49,2,EA,diamond
10017638,2018-03-05,199.86,224969,Landslide Low Fat Apple Butter,229.0,258.14,458.0,322.42,-64.28,129.07,2,EA,diamond
10017638,2018-03-05,202.89,224969,Just Right Fancy Canned Oysters,232.46,262.03,464.92,121.24,140.79,131.015,2,EA,diamond
10017638,2018-03-05,272.74,224969,Token Diet Soda,625.0,352.26,625.0,275.56,76.7,352.26,1,EA,diamond
10017638,2018-03-05,460.74,224969,Washington Mango Drink,467.53,474.32,935.06,411.45,62.87,237.16,2,SE,diamond
10017638,2018-03-05,495.19,224969,Red Spade Low Fat Cole Slaw,1134.77,639.58,1134.77,326.87,312.71,639.58,1,EA,diamond
10017638,2018-03-03,302.44,224705,High Top Asparagus,346.53,390.62,693.06,249.49,141.13,195.31,2,EA,diamond
10017638,2018-03-03,10015.8,224708,Discover Manicotti,1275.1,12936.0,22951.8,6213.61,6722.39,718.6666667,18,EA,diamond
10017638,2018-03-03,302.44,224714,High Top Asparagus,346.53,390.62,693.06,249.49,141.13,195.31,2,EA,diamond
10017638,2018-03-03,6677.2,224714,Discover Manicotti,1275.1,8624.0,15301.2,4142.41,4481.59,718.6666667,12,EA,diamond
10017638,2018-03-03,212.67,224734,High Top Fresh Lima Beans,143.87,218.94,431.61,136.26,82.68,72.98,3,PR,diamond
10017638,2018-03-03,4451.46,224734,Discover Manicotti,1275.1,5749.34,10200.8,2761.6,2987.74,718.6675,8,EA,diamond
10017638,2018-03-03,164.35,224805,Super Extra Chunky Peanut Butter,376.61,212.26,376.61,168.32,43.94,212.26,1,EA,diamond
10017638,2018-03-03,212.23,224805,Colony Wheat Bread,486.32,274.09,486.32,145.57,128.52,274.09,1,SE,diamond
10017638,2018-03-03,244.83,224805,BBB Best Grape Jelly,561.04,316.21,561.04,177.35,138.86,316.21,1,EA,diamond
10017638,2018-03-03,245.5,224805,Carlson Cheese Spread,281.28,317.06,562.56,142.8,174.26,158.53,2,EA,diamond
10017638,2018-03-03,246.35,224805,Blue Label Turkey Noodle Soup,564.53,318.18,564.53,137.36,180.82,318.18,1,EA,diamond
10017638,2018-03-03,248.91,224805,Moms Sliced Chicken,285.19,321.47,570.38,170.43,151.04,160.735,2,EA,diamond
10017638,2018-03-03,285.35,224805,Super Vegetable Oil,163.47,368.53,653.88,82.39,286.14,92.1325,4,EA,diamond
10017638,2018-03-03,391.72,224805,Golden Frozen Pepperoni Pizza,299.22,505.94,897.66,330.61,175.33,168.6466667,3,EA,diamond
10017638,2018-03-03,396.15,224805,Big Time Home Style French Fries,181.56,511.65,907.8,358.89,152.76,102.33,5,EA,diamond
10017638,2018-03-03,630.22,224805,Super Strawberry Preserves,722.1,813.98,1444.2,641.64,172.34,406.99,2,EA,diamond
10017638,2018-03-03,1265.13,224805,American Corned Beef,456.57,1474.29,2739.42,779.35,694.94,245.715,6,EA,diamond
10017638,2018-03-03,1593.29,224805,Club Sharp Cheddar Cheese,575.0,1856.71,3450.0,1252.39,604.32,309.4516667,6,EA,diamond
10017638,2018-03-03,2841.45,224805,Red Spade Foot-Long Hot Dogs,1627.84,3669.91,6511.36,1902.99,1766.92,917.4775,4,EA,diamond
10017638,2018-03-03,166.56,224808,Fast BBQ Potato Chips,190.85,215.14,381.7,85.26,129.88,107.57,2,EA,diamond
10017638,2018-03-03,181.06,224808,Colony English Muffins,414.91,233.85,414.91,75.98,157.87,233.85,1,EA,diamond
10017638,2018-03-03,2008.1396,224808,Golden Frozen Chicken Thighs,1150.4399,2593.62,4601.7596,1280.18,1313.44,648.405,4,EA,diamond
10017638,2018-02-25,203.28,224266,Urban Large Brown Eggs,232.92,262.56,465.84,140.41,122.15,131.28,2,EA,diamond
10017638,2018-02-25,229.67,224266,Even Better String Cheese,263.15,296.63,526.3,203.05,93.58,148.315,2,EA,diamond
10017638,2018-02-18,165.08,223695,Gorilla Blueberry Yogurt,378.29,213.21,378.29,77.66,135.55,213.21,1,EA,diamond
10017638,2018-02-18,214.58,223695,Just Right Canned Tuna in Water,491.72,277.14,491.72,159.14,118.0,277.14,1,EA,diamond
10017638,2018-02-18,191.88,223752,Bravo Canned Yams,439.7,247.82,439.7,134.67,113.15,247.82,1,EA,diamond
10017638,2018-02-18,194.32,223752,BBB Best Strawberry Jelly,222.65,250.98,445.3,183.4,67.58,125.49,2,EA,diamond
10017638,2018-02-18,201.52,223752,Club Cheese Spread,218.18,234.84,436.36,119.8,115.04,117.42,2,EA,diamond
10017638,2018-02-18,230.37,223752,Washington Mango Drink,467.53,237.16,467.53,205.72,31.44,237.16,1,SE,diamond
10017638,2018-02-18,239.42,223752,Cutting Edge Foot-Long Hot Dogs,548.66,309.24,548.66,115.63,193.61,309.24,1,EA,diamond
10017638,2018-02-18,239.69,223752,High Top Macintosh Apples,137.32,309.59,549.28,211.73,97.86,77.3975,4,EA,diamond
10017638,2018-02-18,272.74,223752,Token Diet Soda,625.0,352.26,625.0,275.56,76.7,352.26,1,EA,diamond
10017638,2018-02-18,330.16,223752,Gorilla Blueberry Yogurt,378.29,426.42,756.58,155.33,271.09,213.21,2,EA,diamond
10017638,2018-02-18,356.55,223752,Colony Blueberry Muffins,408.52,460.49,817.04,230.28,230.21,230.245,2,SE,diamond
10017638,2018-02-18,385.29,223752,High Top Golden Delcious Apples,147.15,497.61,882.9,340.73,156.88,82.935,6,EA,diamond
10017638,2018-02-18,416.41,223752,Fast BBQ Potato Chips,190.85,537.84,954.25,213.16,324.68,107.568,5,EA,diamond
10017638,2018-02-18,461.9901,223752,Ebony Squash,1058.6801,596.69,1058.6801,309.64,287.05,596.69,1,EA,diamond
10017638,2018-02-18,503.99,223752,Gorilla 1% Milk,577.46,650.93,1154.92,418.94,231.99,325.465,2,EA,diamond
10017638,2018-02-18,537.43,223752,Bravo Canned Tomatos,205.26,694.13,1231.56,345.22,348.91,115.6883333,6,EA,diamond
10017638,2018-02-18,547.3099,223752,Atomic Mint Chocolate Bar,1254.1899,706.88,1254.1899,344.28,362.6,706.88,1,EA,diamond
10017638,2018-02-18,820.02,223752,Bravo Large Canned Shrimp,939.57,1059.12,1879.14,546.1,513.02,529.56,2,EA,diamond
10017638,2018-02-18,946.61,223752,Imagine Popsicles,1084.61,1222.61,2169.22,605.31,617.3,611.305,2,EA,diamond
10017638,2018-02-18,1265.21,223752,Ebony Prepared Salad,966.44,1634.11,2899.32,835.14,798.97,544.7033333,3,EA,diamond
10017638,2018-02-18,163.22,223753,Just Right Beef Soup,187.01,210.8,374.02,75.97,134.83,105.4,2,EA,diamond
10017638,2018-02-18,163.22,223753,Washington Cranberry Juice,187.01,210.8,374.02,105.93,104.87,105.4,2,EA,diamond
10017638,2018-02-18,170.72,223753,Landslide Pepper,195.61,220.5,391.22,97.46,123.04,110.25,2,EA,diamond
10017638,2018-02-18,176.5,223753,Nationeel Dried Apricots,134.82,227.96,404.46,116.3,111.66,75.98666667,3,SE,diamond
10017638,2018-02-18,180.82,223753,Bravo Canned Yams,207.18,233.54,414.36,119.61,113.93,116.77,2,EA,diamond
10017638,2018-02-18,188.58,223753,Ebony Firm Tofu,202.96,217.34,405.92,131.46,85.88,108.67,2,EA,diamond
10017638,2018-02-18,194.32,223753,BBB Best Strawberry Jelly,222.65,250.98,445.3,183.4,67.58,125.49,2,EA,diamond
10017638,2018-02-18,201.65,223753,Colony Cranberry Muffins,462.11,260.46,462.11,186.5,73.96,260.46,1,EA,diamond
10017638,2018-02-18,210.07,223753,Gorilla Strawberry Yogurt,142.11,216.26,426.33,129.45,86.81,72.08666667,3,PR,diamond
10017638,2018-02-18,212.01,223753,BBB Best Pepper,485.84,273.83,485.84,162.5,111.33,273.83,1,EA,diamond
10017638,2018-02-18,215.44,223753,High Top Golden Delcious Apples,20.57,278.24,493.68,166.25,111.99,11.59333333,24,EA,diamond
10017638,2018-02-18,229.67,223753,BBB Best Apple Preserves,263.15,296.63,526.3,176.72,119.91,148.315,2,EA,diamond
10017638,2018-02-18,233.45,223753,High Top Firm Tofu,22.29,301.51,534.96,45.68,255.83,12.56291667,24,EA,diamond
10017638,2018-02-18,244.83,223753,Even Better Low Fat String Cheese,561.04,316.21,561.04,197.99,118.22,316.21,1,EA,diamond
10017638,2018-02-18,247.78,223753,Ebony Plums,189.27,320.03,567.81,158.72,161.31,106.6766667,3,EA,diamond
10017638,2018-02-18,251.82,223753,Golden Lime Popsicles,577.06,325.24,577.06,180.78,144.46,325.24,1,EA,diamond
10017638,2018-02-18,315.12,223753,Super Strawberry Preserves,722.1,406.98,722.1,320.82,86.16,406.98,1,EA,diamond
10017638,2018-02-18,322.63,223753,Tell Tale Mandarin Oranges,347.24,371.85,694.48,245.58,126.27,185.925,2,EA,diamond
10017638,2018-02-18,344.5,223753,Nationeel Grape Fruit Roll,263.15,444.95,789.45,271.34,173.61,148.3166667,3,EA,diamond
10017638,2018-02-18,364.33,223753,Great Rye Bread,166.98,470.57,834.9,315.31,155.26,94.114,5,EA,diamond
10017638,2018-02-18,370.53,223753,Carlson Jack Cheese,283.03,478.56,849.09,226.71,251.85,159.52,3,EA,diamond
10017638,2018-02-18,373.35,223753,Urban Small Eggs,285.19,482.22,855.57,246.42,235.8,160.74,3,EA,diamond
10017638,2018-02-18,373.44,223753,Carlson Low Fat Cottage Cheese,803.86,430.42,803.86,388.62,41.8,430.42,1,EA,diamond
10017638,2018-02-18,373.44,223753,Carlson String Cheese,803.86,430.42,803.86,375.16,55.26,430.42,1,EA,diamond
10017638,2018-02-18,431.02,223753,High Top Summer Squash,493.85,556.68,987.7,414.45,142.23,278.34,2,EA,diamond
10017638,2018-02-18,449.14,223753,Golden Beef TV Dinner,257.31,580.1,1029.24,356.97,223.13,145.025,4,EA,diamond
10017638,2018-02-18,453.66,223753,High Top Corn on the Cob,346.53,585.93,1039.59,321.78,264.15,195.31,3,EA,diamond
10017638,2018-02-18,480.81,223753,Token Orange Juice,550.91,621.01,1101.82,174.71,446.3,310.505,2,EA,diamond
10017638,2018-02-18,553.43,223753,Blue Label Canned Beets,634.11,714.79,1268.22,544.11,170.68,357.395,2,EA,diamond
10017638,2018-02-18,655.04,223753,Tell Tale Fancy Plums,235.0,754.96,1410.0,242.5,512.46,125.8266667,6,SE,diamond
10017638,2018-02-18,691.12,223753,Washington Cream Soda,467.53,711.47,1402.59,617.17,94.3,237.1566667,3,SE,diamond
10017638,2018-02-18,844.41,223753,Just Right Fancy Canned Sardines,645.0,1090.59,1935.0,723.34,367.25,363.53,3,EA,diamond
10017638,2018-02-18,915.9,223753,Token Apple Drink,349.81,1182.96,2098.86,550.25,632.71,197.16,6,EA,diamond
10017638,2018-02-18,1024.83,223753,Gorilla Jack Cheese,1103.0,1181.17,2206.0,844.55,336.62,590.585,2,EA,diamond
10017638,2018-02-17,373.44,223549,Carlson Large Curd Cottage Cheese,803.86,430.42,803.86,395.87,34.55,430.42,1,EA,diamond
10017638,2018-02-17,1526.52,223553,Token Apple Drink,349.81,1971.58,3498.1,917.09,1054.49,197.158,10,EA,diamond
10017638,2018-02-17,302.44,223576,High Top Asparagus,346.53,390.62,693.06,141.77,248.85,195.31,2,EA,diamond
10017638,2018-02-12,199.86,223251,Landslide Low Fat Apple Butter,229.0,258.14,458.0,322.42,-64.28,129.07,2,EA,diamond
10017638,2018-02-12,482.94,223260,Token Apple Juice,1106.7,623.76,1106.7,293.17,330.59,623.76,1,EA,diamond
10017638,2018-02-12,482.94,223268,Token Apple Juice,1106.7,623.76,1106.7,293.17,330.59,623.76,1,EA,diamond
10017638,2018-02-12,512.42,223268,Gorilla Sour Cream,1103.0,590.58,1103.0,332.77,257.81,590.58,1,EA,diamond
10017638,2018-02-07,275.37,222912,Ebony Oranges,157.76,355.67,631.04,213.35,142.32,88.9175,4,SE,diamond
10017638,2018-02-07,168.38,222919,BBB Best Chunky Peanut Butter,385.84,217.46,385.84,97.88,119.58,217.46,1,EA,diamond
10017638,2018-02-07,512.42,222919,Gorilla Jack Cheese,1103.0,590.58,1103.0,422.28,168.3,590.58,1,EA,diamond
10017638,2018-02-07,505.13,222922,BBB Best Chunky Peanut Butter,385.84,652.39,1157.52,293.65,358.74,217.4633333,3,EA,diamond
10017638,2018-02-07,168.37,222930,Ebony Lemons,192.91,217.45,385.82,107.15,110.3,108.725,2,EA,diamond
10017638,2018-02-07,187.21,222930,Ebony New Potatos,14.3,241.79,429.0,98.7,143.09,8.059666667,30,EA,diamond
10017638,2018-02-07,214.06,222930,Super Low Fat Apple Butter,434.42,220.36,434.42,149.14,71.22,220.36,1,SE,diamond
10017638,2018-02-07,218.19,222930,Shady Lake Thai Rice,250.0,281.81,500.0,116.37,165.44,140.905,2,EA,diamond
10017638,2018-02-07,276.71,222930,Blue Label Canned Beets,634.11,357.4,634.11,272.06,85.34,357.4,1,EA,diamond
10017638,2018-02-05,251.82,222708,Golden Lime Popsicles,577.06,325.24,577.06,180.78,144.46,325.24,1,EA,diamond
10017638,2018-02-05,272.74,222708,Token Cola,625.0,352.26,625.0,252.06,100.2,352.26,1,EA,diamond
10017638,2018-02-05,283.81,222708,Atomic Semi-Sweet Chocolate Bar,325.19,366.57,650.38,226.72,139.85,183.285,2,EA,diamond
10017638,2018-02-05,547.3099,222708,Atomic Mint Chocolate Bar,1254.1899,706.88,1254.1899,344.28,362.6,706.88,1,EA,diamond
10017638,2018-02-05,575.64,222708,Bravo Canned Yams,439.7,743.46,1319.1,404.02,339.44,247.82,3,EA,diamond
10017638,2018-02-05,670.06,222708,Red Spade Low Fat Bologna,767.75,865.44,1535.5,576.32,289.12,432.72,2,EA,diamond
10017638,2018-02-03,168.37,222419,Ebony Lemons,192.91,217.45,385.82,107.15,110.3,108.725,2,EA,diamond
10017638,2018-02-03,200.88,222430,Ebony Fresh Lima Beans,144.13,231.51,432.39,157.77,73.74,77.17,3,EA,diamond
10017638,2018-02-03,796.65,222430,Club Sharp Cheddar Cheese,575.0,928.35,1725.0,626.2,302.15,309.45,3,EA,diamond
10017638,2018-01-31,592.36,222264,Discover Manicotti,1275.1,682.74,1275.1,345.2,337.54,682.74,1,EA,diamond
10017638,2018-01-29,1184.73,222018,Discover Manicotti,1275.1,1365.47,2550.2,690.4,675.07,682.735,2,EA,diamond
10017638,2018-01-29,512.42,222023,Gorilla Jack Cheese,1103.0,590.58,1103.0,422.28,168.3,590.58,1,EA,diamond
10017638,2018-01-29,1184.73,222032,Discover Manicotti,1275.1,1365.47,2550.2,690.4,675.07,682.735,2,EA,diamond
10017638,2018-01-29,163.22,222041,Washington Cranberry Juice,187.01,210.8,374.02,105.93,104.87,105.4,2,EA,diamond
10017638,2018-01-29,178.27,222041,High Top Sweet Onion,408.52,230.25,408.52,136.57,93.68,230.25,1,SE,diamond
10017638,2018-01-29,191.88,222041,Bravo Canned Yams,439.7,247.82,439.7,134.67,113.15,247.82,1,EA,diamond
10017638,2018-01-29,212.01,222041,BBB Best Pepper,485.84,273.83,485.84,162.5,111.33,273.83,1,EA,diamond
10017638,2018-01-29,230.37,222041,American Potato Salad,467.53,237.16,467.53,205.72,31.44,237.16,1,SE,diamond
10017638,2018-01-29,237.53,222041,Nationeel Avocado Dip,181.44,306.79,544.32,94.02,212.77,102.2633333,3,SE,diamond
